LTG_ID,LTG_START,LTG_ZIEL,WIDERSTAND_R_SUM_OHM,REAKTANZ_X_SUM_OHM,NENNSTROM_MIN_A,ERSCHL_STROM_SUM_A,LAENGE_SUM_KM,BAUJAHR_MIN,QUERSCHNITT_MIN_MM2
CS10,UW-021198,SA-011586,2.7632,1.6173,285,36.8618,13.3740,1984,120
CS13,SA-014073,SA-011586,2.3412,1.2587,285,26.9199,10.1490,1985,120
CS65,UW-021198,SA-013421,0.0745,0.0668,417,1.9701,0.5970,1982,240
CS66,UW-021198,SA-013421,0.0748,0.0670,417,1.9800,0.6000,1991,240
CS85,SA-018518,SA-013421,0.8174,0.7320,417,21.6084,6.5480,1990,240
CS86,UW-021198,SA-018518,1.2743,0.7439,285,16.9348,6.1500,1982,120
CS88,SA-018518,SA-011586,0.7008,0.6278,417,18.5262,5.6140,1988,240
CS96,UW-021198,SA-012623,0.4816,0.2829,319,6.4635,2.3420,1994,150
CS97,UW-021198,SA-012623,0.2323,0.2079,417,6.1413,1.8610,1983,240
CT0A,UW-008700,ON-022464,0.2393,0.3072,535,11.9808,3.0720,2001,400
CT0B,UW-008700,ON-022465,0.4045,0.3623,417,10.6854,3.2380,2000,240
CT0C,SA-014663,ON-003384,0.5460,0.7000,535,27.3000,7.0000,,400
CT12,SA-017735,SA-012482,0.9300,0.5281,285,11.7923,4.3330,1985,120
CT13,UW-008700,SA-012482,1.2605,0.7401,319,16.9039,6.1250,1986,150
CT18,SA-015475,SA-012482,1.2912,1.1567,417,34.1088,10.3360,2006,240
CT21,UW-008700,SA-010343,0.4108,0.5274,535,20.5686,5.2740,2006,400
CT22,UW-008700,SA-010343,1.3748,0.8017,285,18.2393,6.6260,1983,120
CT23,UW-008700,SA-010343,0.7784,0.6969,417,20.5854,6.2380,1985,240
CT26,SA-010343,SA-014070,2.1259,1.1908,285,26.3038,9.7250,1984,120
CT27,SA-010343,SA-014070,1.6891,0.9453,285,20.8589,7.7160,1982,120
CT31,UW-008700,SA-020405,1.3467,0.7902,319,18.0626,6.5450,1992,150
CT32,UW-008700,SA-020405,0.8851,0.5155,285,11.7226,4.2620,1987,120
CT33,UW-008700,SA-020405,0.8651,0.5079,319,11.6129,4.2080,1988,150
CT48,SA-014663,SA-014370,2.0885,1.1130,285,23.6625,8.9580,1983,120
CT49,SA-014370,SA-014663,2.9768,1.6999,285,38.0812,13.9600,1985,120
CT51,SA-022154,SA-017735,0.3064,0.2744,417,8.1015,2.4550,1989,240
CT53,UW-008700,SA-017735,1.6286,0.9561,319,21.8437,7.9150,1988,150
CT56,SA-017735,SA-015475,3.0227,1.7078,285,37.9561,13.9810,1983,120
CT57,SA-017735,SA-015475,2.6819,1.5002,285,33.1339,12.2570,1987,120
CT58,SA-017735,ON-001121,0.1633,0.0957,319,2.1936,0.7950,1988,150
CT59,SA-017735,ON-001121,0.1714,0.0953,285,2.1023,0.7800,1988,120
CT61,UW-008700,SA-020078,2.0012,1.1378,285,25.4126,9.3340,1985,120
CT64,SA-011264,SA-014070,2.6156,1.4810,285,32.9905,12.1390,1985,120
CT65,SA-020078,SA-014070,1.6578,0.9651,285,21.8988,7.9630,1989,120
CT69,SA-010343,SA-020078,2.0456,1.1561,285,25.7033,9.4660,1986,120
CT71,UW-008700,SA-022154,0.0796,0.0712,417,2.1054,0.6380,1994,240
CT90,SA-014663,SA-020078,1.9463,1.1204,285,25.2231,9.2160,1985,120
CT91,UW-008700,SA-014663,2.1817,1.2550,285,28.2859,10.3350,1985,120
CT93,SA-020405,SA-014663,2.4469,1.3602,285,29.8826,11.0870,1982,120
CU0A,UW-011325,ON-022466,0.4661,0.5987,535,23.3493,5.9870,2002,400
CU0E,UW-011325,ON-021199,0.0837,0.0490,319,1.1232,0.4070,,150
CU13,SA-010306,SA-014250,1.6629,0.9470,285,21.1593,7.7670,1984,120
CU14,SA-010306,SA-014250,1.3312,0.7117,285,15.1713,5.7350,1984,120
CU16,UW-011325,SA-010306,2.3473,1.3266,285,29.5275,10.8720,1985,120
CU17,UW-011325,SA-010306,2.1009,1.1632,285,25.4690,9.4670,1985,120
CU23,SA-021861,SA-019322,0.4881,0.4368,417,12.9030,3.9100,1991,240
CU30,UW-011325,SA-014250,2.3312,1.3461,285,30.3864,11.0870,1984,120
CU36,SA-014250,SA-021893,2.4370,1.3170,285,28.2946,10.6390,1984,120
CU41,UW-011325,SA-022260,0.3277,0.1921,319,4.3935,1.5920,1994,150
CU42,UW-011325,SA-022260,0.5347,0.3137,319,7.1753,2.6000,1989,150
CU46,SA-021861,SA-022260,0.7338,0.4036,285,8.8144,3.2780,1984,120
CU52,SA-019322,SA-021861,0.7061,0.4146,319,9.4744,3.4330,1989,150
CU53,SA-019322,SA-021861,0.5368,0.3012,285,6.6819,2.4670,1986,120
CU60,UW-011325,SA-021893,1.4990,0.9005,319,20.9697,7.4940,1991,150
CU65,UW-011325,SA-021893,0.3965,0.5091,535,19.8549,5.0910,,400
CU66,UW-011325,SA-021893,0.4160,0.5342,535,20.8338,5.3420,2002,400
CU72,UW-011325,SA-018516,0.6319,0.5657,417,16.7145,5.0650,1985,240
CU73,UW-011325,SA-018516,0.5842,0.3465,285,8.0883,2.8680,1986,120
CU80,UW-011325,SA-021861,0.4588,0.4105,417,12.1242,3.6740,1984,240
CU81,UW-011325,SA-021861,0.4581,0.4104,417,12.1044,3.6680,2010,240
CU82,UW-011325,SA-021861,0.4582,0.4105,417,12.1044,3.6680,2010,240
CU85,UW-011325,SA-020794,0.1931,0.1731,417,5.1018,1.5460,1996,240
CU86,UW-011325,SA-020794,0.1944,0.1740,417,5.1381,1.5570,1986,240
CU88,UW-011325,SA-023565,0.3571,0.3197,417,9.4347,2.8590,2009,240
CU89,UW-011325,SA-023565,0.3585,0.3211,417,9.4743,2.8710,1996,240
CU91,UW-011325,SA-019322,0.3578,0.3202,417,9.4545,2.8650,1995,240
CU92,UW-011325,SA-019322,0.3513,0.3148,417,9.2895,2.8150,1991,240
CU93,UW-011325,SA-019322,0.6371,0.3552,285,7.8257,2.8990,1991,120
CU94,SA-022260,SA-019322,0.3619,0.1989,285,4.3348,1.6170,1986,120
CU97,SA-019322,SA-021893,0.8121,0.4765,319,10.8980,3.9490,1991,150
CU98,SA-019322,SA-021893,0.7939,0.4859,319,11.5071,4.0670,1991,150
CV16,SA-018517,SA-014073,1.7385,0.8954,285,18.4879,7.1250,1985,120
CV17,SA-018517,SA-004327,1.6800,0.9860,319,22.5284,8.1630,1990,150
CW04,UW-009567,SA-002478,0.8545,0.4929,285,11.1327,4.0630,1985,120
CW06,UW-009567,SA-002478,0.8957,0.5253,319,12.0157,4.3540,1988,150
CW07,SA-002478,SA-018518,0.6818,0.4003,319,9.1539,3.3170,1991,150
CW21,UW-009567,SA-017295,0.7760,0.6952,417,20.5161,6.2170,1987,240
CW22,UW-009567,SA-017295,1.7834,1.0466,319,23.9191,8.6670,1989,150
CW23,SA-017295,SA-011704,0.6648,0.5695,319,16.4660,5.0570,,150
CW28,SA-017295,SA-012634,2.5408,1.4468,285,32.3434,11.8710,1982,120
CW31,UW-009567,SA-014073,2.4130,1.3822,285,31.0084,11.3530,1985,120
CW38,SA-014073,SA-011704,1.2849,0.6994,285,15.1289,5.6680,1983,120
CW39,SA-014073,SA-011704,2.3473,1.3045,285,28.6508,10.6310,1985,120
CW43,UW-009567,SA-011704,1.6684,0.9793,319,22.3818,8.1100,1992,150
CW51,SA-014069,SA-017295,1.5998,0.9265,285,20.9712,7.6410,1984,120
CW53,SA-017295,SA-014069,2.3151,1.3337,285,30.0740,10.9840,1983,120
CW57,ON-002925,SA-014069,1.4059,0.8006,285,17.9131,6.5740,1987,120
CW59,SA-014069,ON-023056,1.1491,0.6244,285,13.4710,5.0520,1984,120
CW71,UW-009567,SA-012634,2.1712,1.2744,319,29.1111,10.5480,1989,150
CW72,UW-009567,SA-012634,2.8229,1.6105,285,36.0586,13.2240,1982,120
CW81,UW-009567,SA-018518,2.1230,1.2176,285,27.3596,10.0110,1987,120
CW82,UW-009567,SA-018518,1.5255,0.8864,285,20.0951,7.3130,1986,120
CW94,UW-009567,SA-012623,0.9836,0.5690,285,12.8774,4.6940,1986,120
CW95,UW-009567,SA-012623,1.0087,0.5920,319,13.5313,4.9030,1994,150
CW98,SA-002478,SA-012623,0.1779,0.1593,417,4.7091,1.4270,1994,240
CX0T,UW-021162,ON-003443,0.0002,0.0001,319,0.0027,0.0010,,150
CX0U,UW-021162,ON-003442,0.0002,0.0001,319,0.0027,0.0010,,150
CX0V,UW-021162,ON-003441,0.0002,0.0001,319,0.0027,0.0010,,150
CX0W,UW-021162,ON-003440,0.0002,0.0001,319,0.0027,0.0010,,150
CX0X,UW-021162,ON-100442,0.0002,0.0001,319,0.0027,0.0010,,150
CX0Y,UW-021162,ON-003439,0.0002,0.0001,319,0.0027,0.0010,,150
CX0Z,UW-021162,ON-003438,0.0002,0.0001,319,0.0027,0.0010,,150
DA0A,UW-068131,ON-002141,0.0509,0.0919,692,5.0999,1.0000,,630
DA0W,UW-068131,ON-003245,0.0002,0.0001,319,0.0027,0.0010,,150
DA0X,UW-068131,ON-003238,0.0002,0.0001,319,0.0027,0.0010,,150
DA0Y,UW-068131,ON-022406,0.0010,0.0010,471,0.0357,0.0100,,300
DA0Z,UW-068131,ON-022407,0.0010,0.0010,471,0.0357,0.0100,,300
DB09,UW-068613,SA-021918,2.4660,1.3892,251,31.0347,11.4000,1990,95
DB0A,UW-068613,ON-024262,0.1440,0.1008,319,2.6223,0.8670,2005,150
DB0B,UW-068613,ON-024265,0.0000,0.0001,535,0.0039,0.0010,,400
DB0C,UW-068613,ON-001491,0.0303,0.0390,535,1.5210,0.3900,,400
DB0X,UW-068613,ON-003249,0.0002,0.0001,319,0.0027,0.0010,,150
DB0Y,UW-068613,ON-003248,0.0002,0.0001,319,0.0027,0.0010,,150
DB0Z,UW-068613,ON-022409,0.0010,0.0010,471,0.0357,0.0100,,300
DB21,UW-068613,SA-065344,3.7985,1.9726,251,42.0055,15.9020,1989,95
DB31,UW-068613,SA-021579,2.7348,1.6055,298,36.6776,13.2890,1989,150
DB32,SA-021579,SA-065344,2.8628,1.6490,251,37.2640,13.5870,1993,95
DB33,SA-021579,ON-065916,1.4124,0.7589,213,17.7472,6.2170,1972,150
DB34,SA-021579,ON-065743,1.8286,0.9161,251,19.0753,7.3280,1990,95
DB35,ON-050730,SA-021579,0.6772,0.3977,319,9.0775,3.2890,,150
DB3A,SA-021579,ON-022401,0.3132,0.1838,319,4.1977,1.5210,2001,150
DB41,SA-065344,ON-065372,1.1826,0.6534,251,14.4393,5.3400,1992,95
DB43,SA-021763,ON-065372,3.2026,1.8799,319,42.9385,15.5580,1995,150
DB51,ON-065470,ON-065475,0.6831,0.4010,319,9.1573,3.3180,1994,150
DB52,ON-065916,ON-065470,1.9205,1.1276,319,25.7418,9.3270,1985,150
DB71,SA-021579,ON-065916,1.0891,0.6120,213,14.1463,5.0420,1976,150
DB73,ON-065923,ON-065916,1.5255,0.8184,251,17.7903,6.6500,1985,95
DE01,UW-068464,SA-068586,3.2426,1.8831,251,42.7619,15.5490,1987,95
DE02,UW-068464,SA-068465,2.9146,1.7114,319,39.0922,14.1640,1986,150
DE03,UW-068464,SA-068465,2.9206,1.7141,298,39.1790,14.1960,1985,150
DE0A,UW-068464,ON-022410,1.0644,0.9839,417,29.9436,8.8920,,240
DE0B,UW-068464,ON-100089,0.0037,0.0049,535,0.1911,0.0490,,400
DE0Y,UW-068464,ON-003246,0.0002,0.0001,319,0.0027,0.0010,,150
DE0Z,UW-068464,ON-024266,0.0010,0.0010,471,0.0357,0.0100,,300
DE21,UW-068464,SA-068586,3.6603,2.1487,319,49.0843,17.7850,1987,150
DE23,SA-068586,SA-068205,1.4868,0.8728,319,19.9321,7.2220,1987,150
DE24,SA-068205,SA-068586,2.1368,1.2242,251,27.6195,10.0870,1987,95
DE25,SA-068586,ON-003451,1.9592,1.1267,251,25.4614,9.2870,1991,95
DE26,SA-068586,ON-068606,0.4923,0.2218,251,4.2684,1.7250,1991,95
DE31,SA-068205,ON-003451,2.3754,1.2096,251,25.4397,9.7080,1987,95
DE32,UW-068846,SA-068205,1.6835,1.1451,319,29.1838,9.7780,1987,150
DE41,UW-068464,SA-021918,2.3894,1.3775,251,31.1700,11.3610,1985,95
DE42,UW-068464,SA-021918,3.7786,2.0950,251,46.4012,17.1400,1993,95
DE43,SA-068465,SA-021918,4.0957,2.3803,251,54.0727,19.6560,1986,95
DE4A,SA-021918,ON-024228,0.4251,0.2183,251,4.6389,1.7630,,95
DE4B,SA-021918,ON-024228,0.4502,0.2566,213,5.9179,2.1220,,150
DE4C,SA-021918,ON-024355,0.1445,0.0849,319,1.9375,0.7020,,150
DI01,UW-068846,UW-068847,1.9765,1.1607,319,26.5007,9.6020,1988,150
DI0A,UW-068847,ON-022413,1.0359,0.9280,417,27.3603,8.2910,2005,240
DI0B,UW-068847,ON-022305,0.7925,1.2226,609,57.2836,13.0190,2007,500
DI0J,UW-068847,ON-003940,0.0002,0.0001,319,0.0027,0.0010,,150
DI0K,UW-068847,ON-003299,0.0002,0.0001,319,0.0027,0.0010,,150
DI0L,UW-068847,ON-003298,0.0002,0.0001,319,0.0027,0.0010,,150
DI0M,UW-068847,ON-003297,0.0002,0.0001,319,0.0027,0.0010,,150
DI0N,UW-068847,ON-003296,0.0002,0.0001,319,0.0027,0.0010,,150
DI0O,UW-068847,ON-003295,0.0002,0.0001,319,0.0027,0.0010,,150
DI0P,UW-068847,ON-003294,0.0002,0.0001,319,0.0027,0.0010,,150
DI0Q,UW-068847,ON-003293,0.0002,0.0001,319,0.0027,0.0010,,150
DI0R,UW-068847,ON-003290,0.0002,0.0001,319,0.0027,0.0010,,150
DI0S,UW-068847,ON-003289,0.0002,0.0001,319,0.0027,0.0010,,150
DI0T,UW-068847,ON-003288,0.0002,0.0001,319,0.0027,0.0010,,150
DI0U,UW-068847,ON-003287,0.0002,0.0001,319,0.0027,0.0010,,150
DI0V,UW-068847,ON-003286,0.0002,0.0001,319,0.0027,0.0010,,150
DI0W,UW-068847,ON-003285,0.0002,0.0001,319,0.0027,0.0010,,150
DI0X,UW-068847,ON-003284,0.0002,0.0001,319,0.0027,0.0010,,150
DI0Y,UW-068847,ON-003283,0.0002,0.0001,319,0.0027,0.0010,,150
DI0Z,UW-068847,ON-022414,0.0010,0.0010,471,0.0357,0.0100,,300
DI11,SA-022195,SA-022273,3.7036,1.8538,251,38.5548,14.8190,1986,95
DI21,UW-068847,SA-068320,2.1028,1.2347,319,28.1943,10.2150,1987,150
DI22,UW-068847,SA-068320,4.6369,2.7100,251,61.7515,22.4070,1986,95
DI31,UW-068847,SA-022273,2.0717,1.2163,319,27.7886,10.0690,1990,150
DI32,UW-068847,SA-022273,0.6289,0.8080,535,31.5120,8.0800,,400
DI33,SA-022273,SA-068320,5.0052,2.8372,251,63.6048,23.3140,1985,95
DI34,SA-022273,SA-068465,4.2889,2.4266,251,54.3535,19.9360,1990,95
DI3A,SA-022273,ON-001833,0.0002,0.0001,319,0.0027,0.0010,,150
DI51,UW-068847,ON-068410,2.4289,1.4262,319,32.5563,11.7960,1992,150
DI53,ON-068410,SA-022195,6.0277,3.3170,213,73.9678,27.1160,1977,95
DM01,UW-068846,SA-068465,2.8895,1.7585,319,41.3779,14.6760,1986,150
DM02,UW-068846,SA-068205,2.0982,1.2319,319,28.1342,10.1940,1987,150
DM03,SA-021918,ON-065470,2.1610,1.1541,251,25.0122,9.3660,1987,95
DM0A,UW-068846,ON-022305,0.7364,1.1359,609,53.2180,12.0950,2007,500
DM0Y,UW-068846,ON-003247,0.0002,0.0001,319,0.0027,0.0010,,150
DM0Z,UW-068846,ON-022418,0.0010,0.0010,471,0.0357,0.0100,,300
DM21,UW-068846,SA-068465,1.5981,0.9381,319,21.4250,7.7630,1994,150
DM22,SA-068465,ON-027043,1.6861,0.9377,251,20.8098,7.6780,1990,95
DM2A,SA-068465,ON-024306,0.0614,0.0361,319,0.8252,0.2990,2003,150
DM2B,SA-068465,ON-024306,0.0650,0.0380,319,0.8747,0.3170,2003,150
DO0A,UW-068706,ON-022420,0.2470,0.2692,471,8.8179,2.4700,,300
DO0Z,UW-068706,ON-003252,0.0002,0.0001,319,0.0027,0.0010,,150
DP02,UW-004106,SA-021260,1.5606,0.8290,285,17.5711,6.6640,1987,120
DP03,UW-004106,ON-021231,0.1095,0.0981,417,2.8941,0.8770,2007,240
DP04,UW-004106,SA-021260,0.7064,0.6321,417,18.6978,5.6660,1987,240
DP0A,UW-004106,ON-022422,0.5345,0.6860,535,26.7540,6.8600,2001,400
DP0B,UW-004106,ON-002320,0.0367,0.0490,775,5.4000,1.0000,,800
DP21,UW-004106,SA-011384,3.1355,1.8409,319,42.0358,15.2310,1992,150
DP22,SA-011384,SA-015651,2.2654,1.1377,285,22.9744,8.9780,1987,120
DP31,UW-004106,SA-013035,3.2329,1.8799,285,42.6736,15.5230,1988,120
DP41,UW-004106,SA-009702,1.7284,1.0144,319,23.1930,8.4040,1988,150
DP42,UW-004106,SA-009702,0.7611,0.4470,319,10.2195,3.7030,1988,150
DP43,UW-004106,SA-009702,0.8868,0.5033,285,11.2293,4.1280,1983,120
DP44,UW-004106,SA-009702,1.2732,0.7331,285,16.5295,6.0380,1983,120
DP45,UW-004106,SA-009702,2.9968,1.6861,285,37.3808,13.7930,1983,120
DP46,SA-009702,SA-016541,3.2785,1.7197,285,36.0381,13.7570,1986,120
DP48,SA-009702,SA-010697,2.1910,1.2754,285,29.0116,10.5260,1986,120
DP49,SA-009702,SA-010697,2.6884,1.5019,285,33.1176,12.2590,1984,120
DP4B,SA-009702,ON-000269,0.0002,0.0001,319,0.0027,0.0010,,150
DP51,UW-004106,SA-100984,2.6977,1.5103,285,33.3574,12.3350,1982,120
DP52,UW-004106,SA-100984,2.9154,1.6881,285,38.2587,13.9260,1984,120
DP5A,SA-100984,ON-101245,0.0206,0.0266,535,1.0374,0.2660,,400
DP5B,SA-100984,ON-101245,0.0213,0.0274,535,1.0686,0.2740,,400
DP61,SA-011659,SA-100984,0.8498,0.4988,285,11.3879,4.1270,1985,120
DP62,SA-021260,SA-011659,1.0902,0.6661,319,15.7427,5.5690,1987,150
DP63,SA-014430,SA-011659,2.7914,1.4304,285,29.3962,11.3610,1983,120
DP64,SA-021260,SA-011659,0.4046,0.3623,417,10.7019,3.2430,1992,240
DP6A,SA-021260,ON-100988,0.0062,0.0056,417,0.1650,0.0500,,240
DP71,UW-004106,SA-014430,0.7710,0.3998,285,8.2947,3.1860,1983,120
DP72,SA-014430,SA-011384,1.9715,1.0007,285,20.4423,7.9370,1979,120
DP73,SA-014430,SA-010305,2.0711,1.0499,285,21.3672,8.3070,1985,120
DP81,SA-013035,SA-015651,0.9054,0.5045,285,11.1015,4.1140,1985,120
DP82,SA-015651,SA-013859,3.0820,1.5883,285,32.8036,12.6390,1985,120
DP91,SA-012653,SA-016541,1.1276,0.9359,285,26.7428,8.2710,1988,120
DP92,SA-012653,SA-016541,2.6303,1.3270,285,26.9196,10.4920,1986,120
DP93,SA-016541,SA-011348,1.8259,1.1391,285,27.3733,9.5490,1988,120
DR01,UW-005381,SA-003577,1.9544,1.1041,285,24.5669,9.0480,1983,120
DR02,UW-005381,SA-003577,1.7985,1.0240,285,22.9159,8.4100,1983,120
DR03,UW-005381,SA-011919,0.7252,0.3986,285,8.6814,3.2380,1983,120
DR04,UW-005381,SA-011919,1.7839,0.9928,285,21.8340,8.0960,1984,120
DR05,SA-012653,SA-011919,2.4624,1.4146,285,31.8101,11.6320,1985,120
DR06,UW-005381,SA-000041,1.5252,0.8318,285,18.0040,6.7400,1983,120
DR08,UW-005381,SA-009845,1.3307,1.1918,417,35.1714,10.6580,1984,240
DR09,UW-005381,SA-009845,3.5462,1.7914,285,36.3346,14.1560,1984,120
DR0A,UW-005381,ON-022430,0.6828,0.6117,417,18.0378,5.4660,2000,240
DR17,SA-011919,SA-003577,1.0714,0.6285,319,14.3676,5.2060,1995,150
DR31,UW-005381,SA-012653,0.9601,0.8601,417,25.3737,7.6890,1985,240
DR41,UW-005381,SA-009710,1.2935,0.7378,285,16.5451,6.0670,1984,120
DR42,UW-005381,SA-009710,0.8512,0.4995,319,11.4171,4.1370,1992,150
DR43,UW-005381,SA-009710,1.7916,1.0475,285,23.8779,8.6660,1982,120
DR44,UW-005381,SA-009710,2.2300,1.2163,285,26.3625,9.8660,1982,120
DR45,UW-005381,SA-009710,1.1907,0.6706,285,14.8687,5.4850,1984,120
DR46,SA-009710,SA-009845,2.2542,1.1684,285,24.2484,9.3140,1982,120
DR47,SA-009710,SA-000041,4.7324,2.4320,285,50.1254,19.3410,1982,120
DS06,UW-007181,ON-100323,1.5086,0.8854,319,20.2322,7.3310,1988,150
DS0A,UW-007181,ON-022431,0.2436,0.2182,417,6.4317,1.9490,,240
DS0B,UW-007181,ON-022432,0.2434,0.2181,417,6.4317,1.9490,2004,240
DS11,UW-007181,SA-011919,0.9901,0.5749,285,13.0393,4.7460,1984,120
DS12,UW-007181,SA-011919,0.9017,0.5295,319,12.0934,4.3820,1983,150
DS14,UW-007181,SA-011919,0.5612,0.3295,319,7.5262,2.7270,1995,150
DS21,UW-007181,SA-011920,1.2833,0.7354,285,16.5186,6.0470,1987,120
DS22,UW-007181,SA-011920,0.7876,0.4622,319,10.5645,3.8280,1989,150
DS23,UW-007181,SA-011920,0.6856,0.4021,319,9.1955,3.3320,1988,150
DS26,SA-011920,SA-011692,1.6397,0.9619,319,21.9902,7.9680,1989,150
DS31,UW-007181,SA-000007,0.9553,0.5596,285,12.7731,4.6320,1993,120
DS32,UW-007181,SA-000007,0.7493,0.4321,285,9.7548,3.5610,1984,120
DS33,UW-007181,SA-000007,0.6889,0.4042,319,9.2424,3.3490,1990,150
DS34,UW-007181,SA-000007,1.0291,0.6039,319,13.8043,5.0020,1994,150
DS35,UW-007181,SA-000007,1.0246,0.6012,319,13.7440,4.9800,1988,150
DS41,SA-011920,SA-021752,0.2197,0.1966,417,5.8080,1.7600,2002,240
DS42,SA-011920,SA-021752,0.7849,0.4450,285,9.9739,3.6640,1983,120
DT01,UW-001741,SA-100247,0.5914,0.3470,319,7.9370,2.8760,1996,150
DT0A,SA-012277,ON-022434,0.5039,0.2960,319,6.7562,2.4480,2006,150
DT12,SA-011344,SA-000041,0.9384,0.5509,319,12.5901,4.5620,1997,150
DT13,SA-011344,SA-000041,1.0843,0.6365,319,14.5442,5.2700,1991,150
DT14,SA-000041,SA-012736,1.2362,0.7088,285,15.9341,5.8310,1982,120
DT15,SA-000041,SA-012736,1.1755,0.6406,285,13.8507,5.1870,1985,120
DT16,SA-100247,ON-100381,0.0297,0.0266,417,0.7854,0.2380,,240
DT21,UW-001741,SA-011344,0.8532,0.5009,319,11.4396,4.1450,1997,150
DT23,UW-001741,SA-011344,0.6171,0.3499,285,7.7963,2.8670,1983,120
DT24,SA-100247,SA-011344,0.6995,0.4103,319,9.3856,3.4010,1994,150
DT31,UW-001741,SA-012277,0.1690,0.1514,417,4.4649,1.3530,1996,240
DT32,UW-001741,SA-012277,0.1939,0.1736,417,5.1216,1.5520,1996,240
DT41,SA-012277,SA-012736,1.1254,0.5937,285,12.5054,4.7590,1983,120
DT42,SA-012277,SA-012736,1.1416,0.6392,285,14.1256,5.2230,1987,120
DT43,UW-001741,SA-012736,1.6697,0.9802,319,22.3905,8.1130,1995,150
DT51,UW-001741,SA-012325,0.2022,0.1187,319,2.7103,0.9820,1992,150
DT52,UW-001741,SA-012325,0.2009,0.1180,319,2.6936,0.9760,1992,150
DT54,SA-012325,SA-100247,0.3198,0.1877,319,4.2888,1.5540,1992,150
DT55,SA-012325,SA-100247,0.2186,0.1282,319,2.9335,1.0630,1991,150
DT61,UW-001741,SA-011692,1.0840,0.6149,285,13.7244,5.0450,1984,120
DT62,UW-001741,SA-011692,0.9517,0.5585,319,12.7669,4.6260,1994,150
DT63,UW-001741,SA-011692,2.5971,1.5075,285,34.1789,12.4420,1988,120
DU01,UW-006669,SA-012277,2.4155,1.4042,285,31.8392,11.5850,1982,120
DU02,UW-006669,SA-012277,2.5697,1.4839,285,33.5010,12.2230,1982,120
DU03,UW-006669,SA-018038,3.1602,1.7337,285,37.7099,14.0770,1981,120
DU0A,UW-006669,ON-101350,0.1297,0.0762,319,1.7388,0.6300,,150
DU0B,UW-006669,ON-003761,0.0000,0.0000,319,0.0000,0.0000,,150
DU14,UW-006669,SA-011408,0.7247,0.4549,319,10.9756,3.8260,1993,150
DU21,UW-006669,SA-011408,0.5855,0.3436,319,7.8516,2.8450,1991,150
DU22,UW-006669,SA-011408,0.5167,0.2891,285,6.3839,2.3620,1983,120
DU32,UW-006669,SA-011408,1.0637,0.6155,285,13.9279,5.0770,1982,120
DV01,UW-000097,SA-011408,2.2673,1.3308,319,30.4027,11.0160,1989,150
DV02,UW-000097,SA-013802,0.6526,0.8382,535,32.6898,8.3820,2002,400
DV05,UW-000097,SA-011389,1.8421,1.0611,285,23.9437,8.7430,1988,120
DV11,UW-000097,SA-011408,3.6053,1.9761,285,42.9181,16.0300,1983,120
DV31,UW-000097,SA-014407,3.0396,1.7016,285,37.5865,13.8990,1984,120
DV32,SA-014407,SA-010740,2.1371,1.1649,285,25.2066,9.4380,1985,120
DV41,UW-000097,SA-018038,0.4346,0.2533,285,5.7726,2.0970,1989,120
DV42,UW-000097,SA-018038,0.7822,0.4585,319,10.4951,3.8030,1989,150
DV43,SA-018038,SA-010740,1.7241,1.0122,319,23.1114,8.3740,1988,150
DV44,SA-018038,SA-010740,2.8018,1.5262,285,33.0075,12.3630,1984,120
DX01,UW-000001,SA-000007,0.5580,0.3275,319,7.4843,2.7120,1989,150
DX02,UW-000001,SA-022167,0.1536,0.0902,319,2.0640,0.7480,1991,150
DX03,UW-000001,SA-000007,0.4186,0.2455,319,5.6159,2.0350,1990,150
DX04,SA-022167,SA-000007,0.2619,0.1538,319,3.5158,1.2740,1991,150
DX11,UW-000001,SA-100247,0.3416,0.2004,319,4.5813,1.6600,1998,150
DX12,UW-000001,SA-100247,0.3233,0.1898,319,4.3384,1.5720,1998,150
DX14,SA-100247,SA-000028,0.2520,0.2256,417,6.6627,2.0190,1992,240
DX15,UW-000001,SA-100247,0.3029,0.1758,285,3.9924,1.4530,1985,120
DX16,SA-100247,ON-100381,0.0335,0.0300,417,0.8844,0.2680,,240
DX17,UW-000001,SA-100247,0.4903,0.2774,285,6.1876,2.2770,1985,120
DX22,UW-000001,SA-000048,0.7883,0.4626,319,10.5755,3.8320,1990,150
DX23,UW-000001,SA-000048,0.5881,0.3454,319,7.8903,2.8590,1993,150
DX24,UW-000001,SA-022167,0.1074,0.0630,319,1.4406,0.5220,1994,150
DX25,SA-000048,SA-011692,0.5008,0.2941,319,6.7174,2.4340,1988,150
DX26,SA-000048,SA-011692,0.5674,0.3333,319,7.6117,2.7580,1991,150
DX27,SA-000048,SA-021752,0.4286,0.2516,319,5.7541,2.0850,1995,150
DX28,SA-000048,SA-011920,0.7417,0.3940,285,8.3641,3.1710,1985,120
DX29,SA-022167,SA-000048,0.7767,0.4558,319,10.4235,3.7770,1994,150
DX2A,SA-022167,ON-004832,0.0002,0.0001,319,0.0027,0.0010,,150
DX31,UW-000001,SA-003577,0.4651,0.2730,319,6.2502,2.2650,1988,150
DX32,UW-000001,SA-003577,0.6082,0.3565,319,8.1631,2.9580,1991,150
DX33,SA-003577,SA-000028,0.4601,0.2700,319,6.1737,2.2370,1991,150
DX34,UW-000001,SA-003577,0.4509,0.2641,319,6.0568,2.1950,1996,150
DX61,UW-000001,SA-000028,0.2742,0.2452,417,7.2501,2.1970,1994,240
